date,open,high,low,close,adjc,volume
2000-09-27,4000,4100,3960,4030,3097,69795000
2000-09-28,4100,4190,4030,4060,3121,52470000
2000-09-29,4120,4120,3940,4040,3105,57535000
2000-10-02,3840,3880,3760,3810,2928,41120000
2000-10-03,3810,3810,3810,3810,2928,0
2000-10-04,3700,3950,3590,3890,2990,82635000
2000-10-05,4020,4080,3940,3940,3028,62745000
2000-10-06,3800,3900,3760,3900,2998,54935000
2000-10-09,3820,3840,3680,3690,2836,63195000
2000-10-10,3700,3810,3590,3660,2813,62145000
2000-10-11,3450,3460,3210,3220,2475,103605000
2000-10-12,3140,3280,3140,3140,2413,79535000
2000-10-13,3000,3090,2830,3030,2329,115295000
2000-10-16,3030,3030,3030,3030,2329,0
2000-10-17,2980,3080,2730,2740,2106,65300000
2000-10-18,2540,2760,2420,2730,2098,164215000
2000-10-19,2730,3050,2690,2900,2229,137720000
2000-10-20,3240,3330,3190,3330,2559,118825000
2000-10-23,3490,3520,3160,3200,2459,139960000
2000-10-24,3180,3420,3100,3340,2567,97115000
2000-10-25,3200,3260,3130,3210,2467,68730000
2000-10-26,2930,3030,2740,2890,2221,133290000
2000-10-27,2890,2890,2890,2890,2221,0
2000-10-30,2800,2880,2720,2750,2113,36830000
2000-10-31,2750,2850,2630,2850,2190,63190000
2000-11-01,3000,3270,2960,3260,2506,94165000
2000-11-02,3200,3430,3170,3320,2552,123180000
2000-11-03,3420,3470,3370,3440,2644,80420000
2000-11-06,3460,3670,3380,3510,2698,71865000
2000-11-07,3460,3550,3380,3440,2644,53740000
2000-11-08,3400,3460,3280,3410,2621,58215000
2000-11-09,3300,3430,3260,3400,2613,52305000
2000-11-10,3360,3440,3320,3380,2598,35140000
2000-11-13,3220,3260,3100,3150,2421,51070000
2000-11-14,3210,3320,3210,3290,2529,31755000
2000-11-15,3450,3460,3320,3390,2605,55720000
2000-11-16,3400,3420,3250,3280,2521,37420000
2000-11-17,3180,3230,3150,3220,2475,36225000
2000-11-20,3160,3210,3100,3100,2383,26795000
2000-11-21,3080,3170,2970,3160,2429,51620000
2000-11-22,3100,3220,3080,3140,2413,37710000
2000-11-23,3140,3260,3140,3210,2467,44645000
2000-11-24,3310,3400,3270,3400,2613,45530000
2000-11-27,3600,3800,3570,3780,2905,100220000
2000-11-28,3650,3650,3500,3520,2705,59770000
2000-11-29,3300,3350,3200,3220,2475,54300000
2000-11-30,3220,3290,3150,3240,2490,63315000
2000-12-01,3080,3220,3040,3180,2444,96425000
2000-12-04,3220,3250,3080,3100,2383,51875000
2000-12-05,3160,3250,3120,3240,2490,58400000
2000-12-06,3410,3430,3210,3210,2467,95890000
2000-12-07,3210,3260,3160,3260,2506,43020000
2000-12-08,3260,3390,3260,3370,2590,47575000
2000-12-11,3480,3630,3480,3580,2752,70575000
2000-12-12,3580,3650,3500,3500,2690,73745000
2000-12-13,3500,3780,3500,3780,2905,84140000
2000-12-14,3620,3680,3560,3620,2782,66965000
2000-12-15,3620,3640,3480,3490,2682,52960000
2000-12-18,3500,3590,3490,3560,2736,34350000
2000-12-19,3560,3570,3510,3530,2713,25445000
2000-12-20,3420,3450,3320,3340,2567,53675000
2000-12-21,3120,3300,3070,3240,2490,76625000
2000-12-22,3240,3300,3130,3140,2413,63760000
2000-12-25,3140,3140,3140,3140,2413,0
2000-12-26,3230,3240,3160,3160,2429,60430000
2000-12-27,3160,3160,3160,3160,2429,0
2000-12-28,3160,3160,3160,3160,2429,0
2000-12-29,3160,3160,3160,3160,2429,0
2001-01-01,3160,3160,3160,3160,2429,0
2001-01-02,3160,3380,3140,3350,2575,39455000
2001-01-03,3230,3420,3220,3370,2590,37855000
2001-01-04,3790,3870,3660,3780,2905,119910000
2001-01-05,3760,3920,3700,3900,2998,78135000
2001-01-08,3820,3910,3780,3880,2982,42295000
2001-01-09,3830,3860,3710,3840,2951,46280000
2001-01-10,3780,3810,3700,3710,2851,41235000
2001-01-11,3790,3790,3640,3640,2798,31410000
2001-01-12,3800,3890,3770,3840,2951,52900000
2001-01-15,3860,4020,3840,3920,3013,51460000
2001-01-16,3960,4200,3850,4140,3182,52065000
2001-01-17,4060,4240,4060,4220,3244,52570000
2001-01-18,4240,4530,4240,4400,3382,57685000
2001-01-19,4700,4700,4520,4600,3536,54245000
2001-01-22,4600,4600,4470,4550,3497,42250000
2001-01-23,4550,4550,4550,4550,3497,0
2001-01-24,4550,4550,4550,4550,3497,0
2001-01-25,4550,4550,4550,4550,3497,0
2001-01-26,4450,4480,3970,3980,3059,91025000
2001-01-29,4000,4100,3960,4020,3090,47245000
2001-01-30,4100,4170,4070,4110,3159,39350000
2001-01-31,4090,4400,4090,4400,3382,53045000
2001-02-01,4270,4420,4190,4270,3282,39730000
2001-02-02,4290,4390,4220,4290,3297,27330000
2001-02-05,4170,4200,3990,4030,3097,47135000
2001-02-06,3980,4020,3910,4010,3082,31545000
2001-02-07,3960,3990,3900,3900,2998,23130000
2001-02-08,3920,4060,3890,4060,3121,34685000
2001-02-09,4040,4100,3980,4070,3128,25230000
2001-02-12,3840,4050,3840,3970,3051,36110000
2001-02-13,4040,4100,3970,3980,3059,22295000
2001-02-14,3920,4040,3900,3980,3059,19710000
2001-02-15,4200,4210,4100,4130,3174,34930000
2001-02-16,4150,4310,4130,4250,3267,46375000
2001-02-19,4180,4210,4100,4190,3220,22880000
2001-02-20,4190,4280,4180,4240,3259,18175000
2001-02-21,4160,4200,4140,4160,3197,19500000
2001-02-22,4080,4100,3940,4010,3082,43605000
2001-02-23,3920,3970,3830,3840,2951,76855000
2001-02-26,3850,3860,3780,3840,2951,35665000
2001-02-27,3840,3940,3790,3790,2913,38695000
2001-02-28,3700,3780,3700,3740,2875,28715000
2001-03-01,3740,3740,3740,3740,2875,0
2001-03-02,3700,3700,3580,3610,2775,44500000
2001-03-05,3530,3720,3530,3720,2859,24620000
2001-03-06,3820,3850,3760,3800,2921,25500000
2001-03-07,3960,4010,3900,4000,3074,52640000
2001-03-08,3950,4010,3910,4010,3082,31360000
2001-03-09,3940,3940,3820,3840,2951,30800000
2001-03-12,3700,3760,3650,3670,2821,38610000
2001-03-13,3570,3650,3540,3640,2798,33815000
2001-03-14,3640,3640,3640,3640,2798,0
2001-03-15,3790,3930,3760,3920,3013,29370000
2001-03-16,3880,3920,3830,3890,2990,23315000
2001-03-19,3810,3880,3770,3800,2921,24865000
2001-03-20,3900,3920,3820,3820,2936,21455000
2001-03-21,3720,3900,3700,3870,2974,40550000
2001-03-22,3980,3990,3920,3980,3059,37465000
2001-03-23,4090,4370,4080,4300,3305,91755000
2001-03-26,4400,4430,4340,4340,3336,42870000
2001-03-27,4300,4310,4120,4150,3190,31345000
2001-03-28,4260,4260,4150,4150,3190,26075000
2001-03-29,4090,4180,4040,4090,3144,29920000
2001-03-30,4110,4170,4040,4160,3197,30100000
2001-04-02,4040,4100,3960,3990,3067,39140000
2001-04-03,3810,3870,3790,3800,2921,46070000
2001-04-04,3700,3740,3630,3660,2813,62280000
2001-04-05,3660,3660,3660,3660,2813,0
2001-04-06,3960,3960,3780,3840,2951,85290000
2001-04-09,3790,3810,3710,3710,2851,25840000
2001-04-10,3710,3740,3610,3640,2798,39175000
2001-04-11,3780,3800,3720,3720,2859,44515000
2001-04-12,3940,4090,3900,4010,3082,73660000
2001-04-13,4100,4150,4030,4060,3121,38840000
2001-04-16,4060,4080,3940,3940,3028,10200000
2001-04-17,3920,4020,3850,3970,3051,16815000
2001-04-18,4110,4280,4070,4280,3290,47790000
2001-04-19,4620,4920,4580,4700,3612,131305000
2001-04-20,4720,4780,4490,4490,3451,44905000
2001-04-23,4490,4610,4470,4540,3490,31785000
2001-04-24,4410,4420,4330,4400,3382,31185000
2001-04-25,4340,4520,4320,4520,3474,26345000
2001-04-26,4340,4520,4320,4520,3474,26345000
2001-04-27,4410,4450,4310,4340,3336,21695000
2001-04-30,4460,4620,4410,4580,3520,38225000
2001-05-01,4580,4580,4580,4580,3520,0
2001-05-02,4700,4700,4540,4580,3520,36510000
2001-05-03,4620,4620,4490,4600,3536,25895000
2001-05-04,4410,4510,4410,4460,3428,32805000
2001-05-07,4500,4630,4480,4600,3536,17945000
2001-05-08,4590,4620,4520,4590,3528,16825000
2001-05-09,4560,4580,4490,4500,3459,20695000
2001-05-10,4500,4560,4440,4500,3459,24620000
2001-05-11,4460,4470,4400,4410,3390,27705000
2001-05-14,4420,4460,4400,4430,3405,14310000
2001-05-15,4410,4450,4290,4340,3336,26420000
2001-05-16,4300,4370,4200,4210,3236,25895000
2001-05-17,4400,4430,4340,4430,3405,24105000
2001-05-18,4380,4420,4340,4410,3390,18915000
2001-05-21,4500,4620,4430,4580,3520,28160000
2001-05-22,4720,4780,4620,4620,3551,48830000
2001-05-23,4600,4760,4580,4700,3612,21890000
2001-05-24,4560,4600,4510,4530,3482,30275000
2001-05-25,4550,4650,4430,4440,3413,33695000
2001-05-28,4420,4480,4380,4450,3420,18480000
2001-05-29,4430,4640,4430,4640,3566,24280000
2001-05-30,4500,4530,4450,4470,3436,31815000
2001-05-31,4320,4340,4190,4240,3259,63595000
2001-06-01,4300,4300,4210,4240,3259,29315000
2001-06-04,4260,4310,4230,4240,3259,19955000
2001-06-05,4140,4240,4040,4060,3121,51520000
2001-06-06,4060,4060,4060,4060,3121,0
2001-06-07,4080,4310,4080,4280,3290,39865000
2001-06-08,4420,4510,4400,4470,3436,42740000
2001-06-11,4330,4380,4280,4280,3290,24680000
2001-06-12,4220,4300,4210,4220,3244,24195000
2001-06-13,4300,4310,4200,4280,3290,23645000
2001-06-14,4270,4310,4200,4230,3251,27840000
2001-06-15,4190,4200,4120,4190,3220,40870000
2001-06-18,4180,4180,4080,4100,3151,34095000
2001-06-19,4100,4170,4080,4110,3159,31275000
2001-06-20,4060,4070,3990,4000,3074,38515000
2001-06-21,4000,4040,3920,3960,3044,40805000
2001-06-22,3940,3940,3820,3870,2974,44685000
2001-06-25,3840,3930,3800,3870,2974,25925000
2001-06-26,3870,3900,3780,3780,2905,33500000
2001-06-27,3790,3800,3700,3720,2859,40985000
2001-06-28,3700,3790,3690,3750,2882,27040000
2001-06-29,3840,3850,3800,3840,2951,30675000
2001-07-02,3840,3880,3810,3860,2967,23280000
2001-07-03,3900,3910,3870,3890,2990,20305000
2001-07-04,3840,3940,3840,3940,3028,13705000
2001-07-05,3940,3950,3860,3860,2967,15550000
2001-07-06,3740,3770,3650,3670,2821,38020000
2001-07-09,3500,3540,3390,3420,2629,81635000
2001-07-10,3440,3490,3390,3400,2613,32665000
2001-07-11,3280,3410,3280,3380,2598,37970000
2001-07-12,3480,3560,3460,3520,2705,66365000
2001-07-13,3640,3640,3360,3400,2613,46560000
2001-07-16,3370,3390,3260,3340,2567,27910000
2001-07-17,3340,3340,3340,3340,2567,0
2001-07-18,3360,3420,3330,3350,2575,33430000
2001-07-19,3330,3540,3310,3540,2721,37325000
2001-07-20,3520,3600,3470,3520,2705,29625000
2001-07-23,3500,3500,3430,3460,2659,21275000
2001-07-24,3400,3510,3400,3470,2667,21480000
2001-07-25,3460,3590,3440,3570,2744,20905000
2001-07-26,3590,3650,3590,3630,2790,21865000
2001-07-27,3730,3790,3690,3710,2851,28800000
2001-07-30,3760,3780,3690,3710,2851,20055000
2001-07-31,3740,3810,3720,3790,2913,22230000
2001-08-01,3830,3990,3810,3960,3044,57875000
2001-08-02,4020,4040,3880,3910,3005,31790000
2001-08-03,4000,4020,3950,3990,3067,32795000
2001-08-06,3930,4000,3900,3980,3059,16130000
2001-08-07,3880,3900,3810,3860,2967,22085000
2001-08-08,3820,3840,3740,3800,2921,13405000
2001-08-09,3690,3730,3660,3660,2813,29170000
2001-08-10,3710,3780,3710,3730,2867,11580000
2001-08-13,3770,3830,3750,3830,2944,18640000
2001-08-14,3900,3960,3870,3950,3036,21220000
2001-08-15,3950,3950,3950,3950,3036,0
2001-08-16,3840,3900,3820,3900,2998,18330000
2001-08-17,3900,3960,3870,3920,3013,17745000
2001-08-20,3800,3830,3780,3800,2921,9435000
2001-08-21,3820,3850,3700,3720,2859,21735000
2001-08-22,3630,3850,3630,3850,2959,21770000
2001-08-23,3870,3910,3800,3850,2959,14945000
2001-08-24,3840,3880,3780,3840,2951,7515000
2001-08-27,3960,4020,3920,3980,3059,37955000
2001-08-28,4000,4000,3930,3940,3028,20535000
2001-08-29,3900,3970,3860,3930,3021,19135000
2001-08-30,3840,3940,3840,3920,3013,12585000
2001-08-31,3860,3880,3750,3800,2921,25845000
2001-09-03,3810,3820,3750,3760,2890,10450000
2001-09-04,3760,3940,3750,3930,3021,18775000
2001-09-05,3840,3850,3750,3790,2913,21020000
2001-09-06,3800,3850,3760,3770,2898,17490000
2001-09-07,3760,3820,3690,3820,2936,22835000
2001-09-10,3770,3830,3730,3830,2944,14000000
2001-09-11,3800,3850,3720,3740,2875,15810000
2001-09-12,3200,3460,3200,3230,2482,84970000
2001-09-13,3360,3460,3320,3430,2636,59745000
2001-09-14,3440,3450,3290,3390,2605,33175000
2001-09-17,3300,3360,3240,3280,2521,28450000
2001-09-18,3390,3400,3300,3350,2575,24870000
2001-09-19,3300,3340,3260,3280,2521,21555000
2001-09-20,3200,3200,3030,3080,2367,61380000
2001-09-21,2900,2940,2790,2850,2190,65415000
2001-09-24,2850,2850,2850,2850,2190,0
2001-09-25,3060,3070,2860,2860,2198,42065000
2001-09-26,2820,2870,2790,2830,2175,33275000
2001-09-27,2760,2810,2680,2810,2160,36500000
2001-09-28,2810,2810,2810,2810,2160,0
2001-10-01,2810,2810,2810,2810,2160,0
2001-10-02,2810,2810,2810,2810,2160,0
2001-10-03,2810,2810,2810,2810,2160,0
2001-10-04,3000,3000,2860,2910,2236,64925000
2001-10-05,2920,2970,2870,2950,2267,40035000
2001-10-08,2940,2960,2890,2920,2244,19935000
2001-10-09,2960,3060,2960,3030,2329,39630000
2001-10-10,2990,3010,2960,2980,2290,16855000
2001-10-11,3080,3200,3070,3180,2444,58170000
2001-10-12,3320,3340,3250,3260,2506,47265000
2001-10-15,3200,3240,3180,3200,2459,17425000
2001-10-16,3160,3230,3160,3180,2444,15620000
2001-10-17,3260,3300,3230,3280,2521,28595000
2001-10-18,3230,3260,3170,3260,2506,21850000
2001-10-19,3300,3410,3260,3400,2613,41555000
2001-10-22,3460,3470,3330,3390,2605,18730000
2001-10-23,3500,3530,3450,3480,2675,39580000
2001-10-24,3560,3710,3550,3710,2851,56115000
2001-10-25,3700,3700,3620,3660,2813,27610000
2001-10-26,3660,3690,3580,3620,2782,47820000
2001-10-29,3660,3700,3610,3680,2828,25480000
2001-10-30,3540,3580,3470,3480,2675,33825000
2001-10-31,3410,3480,3410,3470,2667,28980000
2001-11-01,3540,3630,3480,3580,2752,34295000
2001-11-02,3630,3670,3630,3660,2813,37920000
2001-11-05,3670,3700,3620,3700,2844,30180000
2001-11-06,3780,3830,3760,3800,2921,53010000
2001-11-07,3820,3830,3770,3810,2928,44265000
2001-11-08,3810,3870,3800,3860,2967,37600000
2001-11-09,3860,3860,3860,3860,2967,0
2001-11-12,4010,4050,3930,4000,3074,23500000
2001-11-13,3920,4000,3900,4000,3074,30010000
2001-11-14,4100,4300,4060,4300,3305,75030000
2001-11-15,4210,4290,4150,4190,3220,36275000
2001-11-16,4160,4190,4070,4180,3213,35795000
2001-11-19,4100,4400,4100,4370,3359,39315000
2001-11-20,4400,4460,4270,4270,3282,37695000
2001-11-21,4160,4300,4150,4220,3244,33430000
2001-11-22,4230,4320,4160,4320,3320,17595000
2001-11-23,4340,4450,4300,4440,3413,27370000
2001-11-26,4470,4620,4470,4600,3536,37990000
2001-11-27,4640,4660,4570,4620,3551,41960000
2001-11-28,4540,4600,4350,4380,3367,29700000
2001-11-29,4290,4490,4170,4200,3228,53265000
2001-11-30,4460,4460,4330,4360,3351,31230000
2001-12-03,4430,4500,4290,4490,3451,32860000
2001-12-04,4530,4610,4440,4600,3536,32740000
2001-12-05,4760,5290,4740,5290,4066,115130000
2001-12-06,5560,5860,5350,5500,4227,114630000
2001-12-07,5400,5730,5330,5670,4358,58705000
2001-12-10,5580,5580,5170,5200,3997,65280000
2001-12-11,5040,5190,4970,5170,3974,52625000
2001-12-12,5160,5420,5030,5400,4151,53895000
2001-12-13,5400,5430,5220,5300,4074,63765000
2001-12-14,5110,5230,5090,5100,3920,46510000
2001-12-17,5010,5150,4920,5010,3851,41255000
2001-12-18,5080,5390,5080,5210,4005,56725000
2001-12-19,5310,5350,5250,5280,4058,30870000
2001-12-20,5200,5410,5110,5300,4074,32435000
2001-12-21,5100,5190,5000,5030,3866,41650000
2001-12-24,5050,5160,5010,5050,3882,20430000
2001-12-25,5050,5050,5050,5050,3882,0
2001-12-26,5130,5190,5080,5160,3966,21745000
2001-12-27,5200,5420,5180,5400,4151,40355000
2001-12-28,5600,5620,5510,5580,4289,38480000
2001-12-31,5580,5580,5580,5580,4289,0
2002-01-01,5580,5580,5580,5580,4289,0
2002-01-02,5660,6160,5620,6160,4735,57100000
2002-01-03,6160,6160,6160,6160,4735,0
2002-01-04,6380,6410,6290,6380,4904,50470000
2002-01-07,6260,6430,6170,6360,4889,51455000
2002-01-08,6390,6390,6190,6230,4789,38005000
2002-01-09,6210,6450,6190,6450,4958,45120000
2002-01-10,6360,6420,6160,6160,4735,54845000
2002-01-11,6240,6350,6040,6120,4704,47680000
2002-01-14,6050,6600,6040,6600,5073,48900000
2002-01-15,6430,6460,6160,6240,4796,68875000
2002-01-16,6150,6250,6030,6030,4635,60330000
2002-01-17,5900,6060,5860,6000,4612,55605000
2002-01-18,6010,6040,5880,5920,4550,44260000
2002-01-21,5800,5840,5720,5820,4473,41265000
2002-01-22,5840,6050,5840,6000,4612,32895000
2002-01-23,5800,6190,5780,6160,4735,39900000
2002-01-24,6220,6370,6180,6200,4766,38415000
2002-01-25,6330,6570,6260,6460,4965,56875000
2002-01-28,6580,6580,6350,6370,4896,33735000
2002-01-29,6370,6450,6290,6300,4842,32140000
2002-01-30,6010,6180,6010,6060,4658,39580000
2002-01-31,6060,6060,6060,6060,4658,0
2002-02-01,6200,6320,6090,6180,4750,35640000
2002-02-04,6200,6330,6180,6240,4796,23805000
2002-02-05,6200,6490,6140,6460,4965,48675000
2002-02-06,6400,6480,6360,6380,4904,31845000
2002-02-07,6300,6460,6240,6300,4842,36975000
2002-02-08,6320,6420,6220,6420,4935,34105000
2002-02-11,6420,6420,6420,6420,4935,0
2002-02-12,6420,6420,6420,6420,4935,0
2002-02-13,6420,6420,6420,6420,4935,0
2002-02-14,6740,7100,6630,7100,5457,98365000
2002-02-15,6940,7000,6810,6830,5250,42860000
2002-02-18,6820,6910,6780,6860,5273,35695000
2002-02-19,6900,7040,6790,6850,5265,36270000
2002-02-20,6700,6870,6700,6800,5227,34980000
2002-02-21,6860,6890,6540,6760,5196,51595000
2002-02-22,6550,6680,6530,6670,5127,47120000
2002-02-25,6610,6730,6530,6640,5104,33955000
2002-02-26,6820,6880,6660,6740,5181,34055000
2002-02-27,6660,7000,6660,7000,5381,45875000
2002-02-28,7000,7010,6860,6860,5273,43075000
2002-03-01,6860,6860,6860,6860,5273,0
2002-03-04,7010,7260,7000,7000,5381,60950000
2002-03-05,7270,7280,7120,7220,5550,48115000
2002-03-06,7220,7360,7150,7260,5580,30955000
2002-03-07,7370,7370,7110,7120,5473,24780000
2002-03-08,7100,7150,6910,6980,5365,36710000
2002-03-11,7000,7040,6870,6970,5357,36135000
2002-03-12,6880,7070,6860,7060,5427,39365000
2002-03-13,6910,7050,6910,6960,5350,33440000
2002-03-14,6890,6900,6580,6880,5288,105785000
2002-03-15,6680,6730,6580,6600,5073,71515000
2002-03-18,6700,6720,6580,6640,5104,51835000
2002-03-19,6660,6980,6660,6980,5365,63005000
2002-03-20,7020,7120,6930,6980,5365,43105000
2002-03-21,6800,6910,6800,6830,5250,33605000
2002-03-22,6900,7140,6790,7010,5388,48595000
2002-03-25,7060,7060,6800,6800,5227,54505000
2002-03-26,6770,6980,6730,6980,5365,42195000
2002-03-27,7000,7310,7000,7270,5588,61410000
2002-03-28,7250,7400,7150,7150,5496,39260000
2002-03-29,7300,7420,7260,7360,5657,36935000
2002-04-01,7500,7690,7410,7480,5750,57465000
2002-04-02,7560,7970,7400,7970,6126,78395000
2002-04-03,7950,8100,7860,8080,6211,60430000
2002-04-04,7980,7980,7730,7780,5980,70795000
2002-04-05,7780,7780,7780,7780,5980,0
2002-04-08,7760,7760,7380,7380,5673,77600000
2002-04-09,7400,7470,7320,7380,5673,52740000
2002-04-10,7380,7390,7110,7120,5473,65180000
2002-04-11,7150,7300,7120,7190,5527,71690000
2002-04-12,7190,7430,7110,7380,5673,55420000
2002-04-15,7440,7760,7440,7700,5919,42665000
2002-04-16,7700,7820,7630,7780,5980,42525000
2002-04-17,8010,8220,7980,8120,6242,77025000
2002-04-18,8000,8170,7950,8130,6249,48785000
2002-04-19,8130,8270,7920,7920,6088,61985000
2002-04-22,8060,8340,8040,8200,6303,61720000
2002-04-23,8200,8560,8110,8540,6564,59890000
2002-04-24,8460,8640,8360,8640,6641,39980000
2002-04-25,8430,8520,8250,8260,6349,51010000
2002-04-26,8140,8230,7990,8000,6149,56155000
2002-04-29,7800,7930,7610,7620,5857,53330000
2002-04-30,7660,7770,7560,7640,5873,44785000
2002-05-01,7640,7640,7640,7640,5873,0
2002-05-02,7740,7740,7530,7590,5834,51900000
2002-05-03,7440,7490,7260,7400,5688,55535000
2002-05-06,7130,7220,6960,6960,5350,55135000
2002-05-07,6810,7040,6700,7040,5411,72025000
2002-05-08,7160,7380,7130,7250,5573,53325000
2002-05-09,7540,7560,7240,7240,5565,74720000
2002-05-10,7010,7100,6640,6680,5135,100015000
2002-05-13,6560,6770,6410,6710,5158,67570000
2002-05-14,6940,7170,6900,7160,5504,59730000
2002-05-15,7360,7620,7340,7520,5780,70610000
2002-05-16,7520,7530,7390,7400,5688,30645000
2002-05-17,7500,7670,7470,7650,5880,40355000
2002-05-20,7600,7610,7400,7400,5688,30245000
2002-05-21,7290,7360,7100,7120,5473,40335000
2002-05-22,7100,7400,7030,7400,5688,37960000
2002-05-23,7340,7380,7190,7200,5534,37015000
2002-05-24,7360,7420,7300,7320,5627,34335000
2002-05-27,7200,7390,7190,7230,5557,19350000
2002-05-28,7250,7400,7210,7390,5680,23475000
2002-05-29,7300,7300,7080,7240,5565,39030000
2002-05-30,7130,7210,7040,7100,5457,31370000
2002-05-31,7080,7130,6840,6840,5258,44735000
2002-06-03,6720,7080,6720,7020,5396,34900000
2002-06-04,6820,7080,6810,7040,5411,28405000
2002-06-05,7160,7250,7090,7110,5465,25415000
2002-06-06,7110,7110,7110,7110,5465,0
2002-06-07,6910,6990,6880,6900,5304,39460000
2002-06-10,6980,7050,6960,7000,5381,28000000
2002-06-11,7000,7020,6880,7000,5381,22005000
2002-06-12,6930,7040,6920,7040,5411,42905000
2002-06-13,7040,7040,7040,7040,5411,0
2002-06-14,7070,7320,7060,7190,5527,37845000
2002-06-17,7220,7290,7160,7180,5519,28255000
2002-06-18,7400,7500,7230,7260,5580,41960000
2002-06-19,7260,7320,6870,6970,5357,63065000
2002-06-20,6800,6880,6670,6820,5242,42950000
2002-06-21,6700,6910,6610,6800,5227,48655000
2002-06-24,6630,6820,6630,6780,5211,27915000
2002-06-25,6900,6940,6760,6770,5204,30155000
2002-06-26,6600,6610,6180,6180,4750,64210000
2002-06-27,6380,6430,6220,6260,4812,44755000
2002-06-28,6500,6690,6440,6580,5058,45560000
2002-07-01,6580,6580,6580,6580,5058,0
2002-07-02,6440,6800,6360,6750,5188,40600000
2002-07-03,6630,6830,6530,6760,5196,40585000
2002-07-04,6850,7000,6850,7000,5381,37020000
2002-07-05,7000,7210,6980,7160,5504,45015000
2002-07-08,7400,7410,7100,7180,5519,54385000
2002-07-09,7200,7300,7110,7240,5565,33070000
2002-07-10,7100,7170,6890,6940,5334,35655000
2002-07-11,6740,6780,6630,6630,5096,37980000
2002-07-12,6880,7090,6820,7040,5411,40000000
2002-07-15,6960,7220,6960,7060,5427,36755000
2002-07-16,7200,7230,7020,7080,5442,42635000
2002-07-17,7080,7080,7080,7080,5442,0
2002-07-18,7070,7210,7050,7140,5488,40105000
2002-07-19,7000,7010,6760,6830,5250,43190000
2002-07-22,6570,6690,6540,6600,5073,39480000
2002-07-23,6520,6900,6430,6900,5304,41355000
2002-07-24,6660,6740,6590,6700,5150,33850000
2002-07-25,7000,7020,6780,6780,5211,47515000
2002-07-26,6590,6660,6340,6400,4919,63865000
2002-07-29,6480,6550,6380,6500,4996,28925000
2002-07-30,6660,6780,6660,6660,5119,31170000
2002-07-31,6650,6740,6620,6650,5112,27480000
2002-08-01,6670,6670,6420,6490,4989,26135000
2002-08-02,6350,6440,6240,6390,4912,51860000
2002-08-05,6310,6340,6160,6180,4750,32540000
2002-08-06,6100,6100,5970,6000,4612,61465000
2002-08-07,6170,6280,6130,6240,4796,35240000
2002-08-08,6400,6400,6220,6270,4819,47335000
2002-08-09,6390,6450,6350,6380,4904,31175000
2002-08-12,6380,6420,6260,6340,4873,38830000
2002-08-13,6340,6490,6340,6490,4989,19635000
2002-08-14,6440,6460,6360,6440,4950,35980000
2002-08-15,6440,6440,6440,6440,4950,0
2002-08-16,6600,6660,6500,6510,5004,31750000
2002-08-19,6640,6700,6570,6660,5119,23175000
2002-08-20,6800,6940,6770,6920,5319,42485000
2002-08-21,6920,7000,6850,7000,5381,40045000
2002-08-22,7040,7060,6930,6950,5342,39610000
2002-08-23,6950,6950,6950,6950,5342,0
2002-08-26,6840,6840,6770,6810,5235,31810000
2002-08-27,6810,6830,6660,6660,5119,33835000
2002-08-28,6500,6660,6500,6560,5042,29830000
2002-08-29,6720,6720,6480,6560,5042,28695000
2002-08-30,6520,6640,6480,6620,5088,31530000
2002-09-02,6590,6800,6570,6800,5227,28810000
2002-09-03,6820,6840,6650,6670,5127,22945000
2002-09-04,6520,6560,6430,6480,4981,33640000
2002-09-05,6560,6570,6420,6420,4935,17770000
2002-09-06,6370,6490,6360,6440,4950,27970000
2002-09-09,6530,6570,6430,6470,4973,22015000
2002-09-10,6490,6600,6480,6600,5073,17320000
2002-09-11,6670,6790,6620,6730,5173,26610000
2002-09-12,6770,6860,6710,6860,5273,32885000
2002-09-13,6730,6740,6630,6630,5096,23920000
2002-09-16,6680,6680,6540,6550,5035,19385000
2002-09-17,6680,6840,6610,6840,5258,33655000
2002-09-18,6640,6700,6600,6660,5119,28480000
2002-09-19,6700,6790,6670,6700,5150,21495000
2002-09-20,6700,6700,6700,6700,5150,0
2002-09-23,6560,6600,6370,6430,4942,44800000
2002-09-24,6260,6380,6220,6380,4904,44650000
2002-09-25,6260,6340,6080,6140,4719,42295000
2002-09-26,6320,6370,6180,6280,4827,42535000
2002-09-27,6160,6320,6140,6190,4758,30845000
2002-09-30,5990,6000,5880,5970,4589,40780000
2002-10-01,5820,5990,5820,5950,4573,34580000
2002-10-02,6140,6160,5960,5990,4604,36470000
2002-10-03,5990,5990,5990,5990,4604,0
2002-10-04,5840,6150,5840,6120,4704,34510000
2002-10-07,6060,6080,5920,5920,4550,22180000
2002-10-08,5890,6000,5890,6000,4612,29610000
2002-10-09,6040,6040,5920,5950,4573,27245000
2002-10-10,5810,5870,5450,5470,4204,72530000
2002-10-11,5670,5670,5310,5470,4204,67420000
2002-10-14,5700,5810,5660,5760,4427,48320000
2002-10-15,5860,6050,5750,6000,4612,45910000
2002-10-16,6100,6140,5950,6100,4689,52820000
2002-10-17,6060,6220,5930,6150,4727,58125000
2002-10-18,6400,6610,6320,6530,5019,90720000
2002-10-21,6500,6630,6420,6480,4981,32510000
2002-10-22,6630,6640,6260,6390,4912,40335000
2002-10-23,6410,6560,6270,6560,5042,46750000
